,Monocytes,Bcells,CD4Tcells,NK,CD8Tcells,Neutrophils,MEP,Endothelial,Microglia,Neuron,Astrocytes,Oligodendrocytes,Fibroblast
cg06712559,0.0197,0.0322,0.0402,0.0274,0.0543,0.0158,0.01,0.2156,0.05283642187714577,0.015576598234474659,0.08731047064065933,0.011824443936347961,0.06328000128269196
cg21501358,0.0572,0.0388,0.081,0.0597,0.082,0.055,0.0275,0.4344,0.0468158945441246,0.18257030844688416,0.11561206728219986,0.05858472362160683,0.05073999986052513
cg11973052,0.0053,0.0063,0.0086,0.0067,0.0065,0.006,0.0,0.0052,0.003506250446662307,0.007878899574279785,0.005228730384260416,0.00561527768149972,0.001560000004246831
cg07234569,0.0065,0.0075,0.0219,0.0133,0.0608,0.0098,0.0032,0.0139,0.007320535834878683,0.015314498916268349,0.009915554895997047,0.009560557082295418,0.024730000644922256
cg26401028,0.9602,0.9801,0.9508,0.9787,0.9669,0.8355,0.9865,0.9497,0.9861114621162415,0.5859065055847168,0.9794260263442993,0.9792751669883728,0.9854599833488464
cg26639216,0.0178,0.021,0.0215,0.0165,0.0173,0.0224,0.0002,0.0256,0.012905537150800228,0.02179740183055401,0.02192840911448002,0.024071667343378067,0.011099999770522118
cg18652900,0.0098,0.0174,0.2286,0.016,0.223,0.0092,0.008,0.044,0.013686963357031345,0.02899150364100933,0.013112700544297695,0.016363609582185745,0.009170000441372395
cg17452384,0.9098,0.8976,0.8946,0.8973,0.9048,0.8992,0.9368,0.8049,0.9341064691543579,0.9225850105285645,0.854114830493927,0.8769998550415039,0.1354600042104721
cg13947310,0.8751,0.2239,0.8838,0.8384,0.8945,0.8885,0.872,0.7934,0.7293723225593567,0.811353325843811,0.879772961139679,0.8552282452583313,0.892989993095398
cg23138608,0.9857,0.9848,0.9822,0.9852,0.9851,0.9817,0.994,0.6282,0.9664711356163025,0.9442970156669617,0.8776439428329468,0.7526409029960632,0.42486000061035156
cg22164891,0.0539,0.4966,0.0503,0.0824,0.0459,0.0472,0.7499,0.4744,0.06237589567899704,0.8922862410545349,0.04330094903707504,0.32813361287117004,0.08190999925136566
cg00252733,0.8643,0.8254,0.7843,0.8413,0.7661,0.8476,0.2068,0.8181,0.8359155654907227,0.8457469344139099,0.8320673704147339,0.8086299300193787,0.8429399728775024
cg24415278,0.895,0.9,0.8935,0.8891,0.8987,0.8785,0.9049,0.8562,0.8784293532371521,0.9195760488510132,0.1945025622844696,0.6232980489730835,0.8184800148010254
cg19696012,0.887,0.8732,0.731,0.1309,0.549,0.8762,0.9355,0.8502,0.8767355680465698,0.9167008996009827,0.8652983903884888,0.8433892726898193,0.9013800024986267
cg17184430,0.9086,0.9181,0.8964,0.8997,0.9113,0.9001,0.9129,0.8482,0.8876336216926575,0.8504752516746521,0.5975000262260437,0.1226833239197731,0.8534899950027466
cg08468577,0.9172,0.9246,0.909,0.9143,0.9206,0.913,0.9259,0.764,0.8968783617019653,0.9274112582206726,0.09042049944400787,0.9068791270256042,0.9609900116920471
cg16291589,0.8162,0.8881,0.8846,0.8802,0.8892,0.3025,0.895,0.8103,0.8760771751403809,0.9017266035079956,0.8669290542602539,0.8743801712989807,0.8789700269699097
cg04915566,0.0176,0.0136,0.0176,0.0145,0.0146,0.0146,0.0169,0.7779,0.0248305331915617,0.9357084035873413,0.30398428440093994,0.912643313407898,0.48833999037742615
cg12273325,0.0392,0.0638,0.2207,0.7173,0.3866,0.1286,0.0727,0.1162,0.03167089447379112,0.19565720856189728,0.28364643454551697,0.70707106590271,0.05914999917149544
cg14038755,0.9178,0.9265,0.9146,0.9222,0.9264,0.8977,0.9084,0.7847,0.9185570478439331,0.910184383392334,0.8380851149559021,0.8918097019195557,0.17883999645709991
cg20070768,0.8511,0.8937,0.5842,0.8754,0.8577,0.7996,0.2371,0.7994,0.8817417025566101,0.8994527459144592,0.8809713125228882,0.874893069267273,0.9050499796867371
cg16339238,0.0064,0.114,0.0181,0.011,0.0495,0.002,0.0013,0.0107,0.004871785175055265,0.22624050080776215,0.014569682069122791,0.006211944855749607,0.010820000432431698
cg13466180,0.7626,0.9173,0.93,0.942,0.9332,0.4675,0.966,0.853,0.9218829274177551,0.9448783993721008,0.9439696669578552,0.9486899971961975,0.9802799820899963
cg06863830,0.918,0.9191,0.9083,0.9083,0.9142,0.9066,0.9195,0.9054,0.907386839389801,0.9168905019760132,0.7986300587654114,0.303870290517807,0.9519199728965759
cg13863638,0.8976,0.8966,0.8851,0.8849,0.8903,0.8531,0.4615,0.8774,0.8997229337692261,0.9321509003639221,0.8745360374450684,0.8736358880996704,0.8756999969482422
cg26958524,0.0492,0.105,0.0654,0.0538,0.0699,0.0449,0.0379,0.5045,0.04737928882241249,0.1415122002363205,0.1843673139810562,0.056097500026226044,0.06294000148773193
cg24092000,0.9527,0.9586,0.9539,0.9583,0.9608,0.9548,0.978,0.7668,0.966113269329071,0.8144643306732178,0.905185878276825,0.6884044408798218,0.3111099898815155
cg25158622,0.1869,0.1509,0.0508,0.0504,0.0505,0.1438,0.1417,0.0698,0.06268714368343353,0.08336988091468811,0.04940190538764,0.05124861001968384,0.038600001484155655
cg27570249,0.0426,0.0974,0.0534,0.0553,0.0564,0.0426,0.0135,0.432,0.0532914362847805,0.1997120976448059,0.2372463494539261,0.09282610565423965,0.8857100009918213
cg26329274,0.705,0.6891,0.0395,0.0474,0.0359,0.6628,0.6581,0.6347,0.7304431796073914,0.9193336367607117,0.718603253364563,0.8203791975975037,0.5315099954605103
cg02386420,0.0507,0.0494,0.051,0.0405,0.0508,0.0461,0.0274,0.0373,0.19070641696453094,0.1273811310529709,0.04618047922849655,0.051918890327215195,0.03334999829530716
cg03689552,0.1003,0.8348,0.8333,0.8459,0.8306,0.0672,0.9167,0.7652,0.5882006287574768,0.8908857107162476,0.8163617849349976,0.874103844165802,0.8767099976539612
cg21545720,0.8457,0.7662,0.1633,0.7439,0.2874,0.8053,0.8673,0.7972,0.9154967665672302,0.8987805247306824,0.861320972442627,0.8618597984313965,0.8777199983596802
cg04330389,0.9799,0.966,0.9656,0.9744,0.9668,0.9788,0.9879,0.9754,0.9872140288352966,0.6639361381530762,0.9756390452384949,0.9828541874885559,0.9837700128555298
cg09685104,0.0065,0.0061,0.0068,0.005,0.005,0.0068,0.0298,0.0099,0.007048929575830698,0.018791496753692627,0.007748253643512726,0.007858334109187126,0.03773000091314316
cg17510385,0.9708,0.9485,0.701,0.9632,0.821,0.9716,0.9532,0.9474,0.9694972634315491,0.2731751501560211,0.019327620044350624,0.22654443979263306,0.8814100027084351
cg21679402,0.9083,0.8724,0.8882,0.9065,0.9116,0.8639,0.8556,0.8156,0.8900314569473267,0.836991548538208,0.18130843341350555,0.6523138284683228,0.8755599856376648
cg00054525,0.0162,0.0156,0.0219,0.0178,0.0162,0.0218,0.0083,0.0316,0.022686783224344254,0.41959086060523987,0.05750809237360954,0.02777249738574028,0.03361000120639801
cg11787626,0.8744,0.8976,0.8857,0.8854,0.896,0.8688,0.3288,0.7558,0.8715550303459167,0.9179994463920593,0.8537545204162598,0.8855927586555481,0.9173799753189087
cg14791193,0.9095,0.9148,0.9024,0.8979,0.9152,0.9087,0.8839,0.3692,0.8932914733886719,0.9188979268074036,0.8439831137657166,0.873052179813385,0.733709990978241
cg19876092,0.9206,0.8966,0.8844,0.9039,0.8944,0.9105,0.8916,0.2342,0.8372577428817749,0.8940250277519226,0.6665332913398743,0.7763051986694336,0.0
cg06537680,0.0182,0.0277,0.0199,0.0188,0.0317,0.019,0.0027,0.0278,0.010069821961224079,0.4625259339809418,0.013506506569683552,0.014811111614108086,0.0007200000109151006
cg22135566,0.8965,0.8721,0.306,0.8608,0.3839,0.876,0.9444,0.8129,0.9255819320678711,0.8976622819900513,0.8839590549468994,0.8896043300628662,0.9142199754714966
cg01961086,0.9561,0.9689,0.9716,0.9634,0.972,0.9665,0.9566,0.9173,0.9652299284934998,0.8981296420097351,0.4535076320171356,0.14230108261108398,0.8246899843215942
cg18477204,0.0182,0.0549,0.0239,0.0154,0.0368,0.0094,0.0189,0.0168,0.014140000566840172,0.8520326018333435,0.5912567973136902,0.8765512108802795,0.035270001739263535
cg21035368,0.0235,0.0281,0.0712,0.0288,0.0552,0.0318,0.018,0.0381,0.024881964549422264,0.6378253102302551,0.056812383234500885,0.06493416428565979,0.01665000058710575
cg27031754,0.8549,0.0413,0.61,0.1062,0.4736,0.7959,0.9162,0.5673,0.8565823435783386,0.9032990336418152,0.042096834629774094,0.11144055426120758,0.7241500020027161
cg04221624,0.911,0.8996,0.8942,0.8898,0.9048,0.904,0.9356,0.8518,0.15047965943813324,0.8684845566749573,0.8050814270973206,0.8625402450561523,0.8922899961471558
cg19269039,0.1231,0.8356,0.0565,0.0652,0.0483,0.344,0.9216,0.752,0.07541856914758682,0.9167057275772095,0.8459490537643433,0.8590052127838135,0.8901500105857849
cg09597710,0.9824,0.9831,0.9825,0.9809,0.9823,0.9814,0.9882,0.8726,0.9889913201332092,0.9630658030509949,0.8819971084594727,0.5384190678596497,0.989359974861145
cg09241929,0.0285,0.0284,0.0364,0.0216,0.0255,0.0218,0.0045,0.0476,0.024877676740288734,0.25563865900039673,0.33844298124313354,0.322858065366745,0.035270001739263535
cg24065807,0.8928,0.6177,0.1374,0.8391,0.1571,0.8992,0.9134,0.8324,0.8999765515327454,0.9328970909118652,0.8945943713188171,0.854500949382782,0.8306400179862976
cg01989902,0.8946,0.8963,0.897,0.8949,0.9114,0.8935,0.9196,0.8499,0.3266197144985199,0.8806698322296143,0.877392053604126,0.8738774657249451,0.9306399822235107
cg08964780,0.0122,0.0995,0.024,0.0627,0.035,0.0116,0.0042,0.1936,0.023420898243784904,0.0441746860742569,0.01348111405968666,0.01200111024081707,0.07425999641418457
cg14798653,0.9712,0.9702,0.9321,0.9346,0.9351,0.9579,0.9762,0.3188,0.8908419609069824,0.04915579780936241,0.018227139487862587,0.023992223665118217,0.00634999992325902
cg10861751,0.0285,0.0201,0.029,0.0209,0.0158,0.0382,0.035,0.8445,0.03164553642272949,0.9306801557540894,0.8132322430610657,0.7686942219734192,0.8709400296211243
cg18003970,0.852,0.8742,0.8896,0.848,0.8954,0.852,0.8551,0.3766,0.8227457404136658,0.9342133402824402,0.8980568051338196,0.8969297409057617,0.8667600154876709
cg11701868,0.2986,0.0841,0.0851,0.3153,0.0579,0.3209,0.2945,0.1666,0.07089071720838547,0.0923122763633728,0.04802316799759865,0.07741916924715042,0.030139999464154243
cg09149842,0.0357,0.0429,0.1726,0.045,0.2581,0.0345,0.0226,0.0584,0.02572713978588581,0.1009398102760315,0.03817048668861389,0.04112610965967178,0.04504000023007393
cg08913523,0.0794,0.5367,0.3675,0.6935,0.4853,0.0488,0.9036,0.4066,0.07262641936540604,0.8131997585296631,0.052813973277807236,0.7740572094917297,0.025839999318122864
cg21570709,0.107,0.4258,0.1891,0.5668,0.2945,0.1439,0.04,0.0821,0.05874785780906677,0.10666530579328537,0.09936507791280746,0.3514777421951294,0.011970000341534615
cg17655624,0.0279,0.0333,0.0471,0.0292,0.0474,0.0398,0.0271,0.2964,0.02893874980509281,0.04655840992927551,0.04899094998836517,0.040600840002298355,0.12499000132083893
cg22047295,0.0245,0.0232,0.0237,0.0297,0.0206,0.022,0.0432,0.1411,0.04014554247260094,0.6686528921127319,0.07094460725784302,0.7929222583770752,0.0009399999980814755
cg00335124,0.75,0.9112,0.6572,0.3934,0.6312,0.0583,0.9072,0.5638,0.6707615256309509,0.9147731065750122,0.6979774832725525,0.575141966342926,0.9144600033760071
cg09595020,0.1198,0.499,0.7402,0.6206,0.7311,0.1669,0.8423,0.4045,0.08830732852220535,0.36295124888420105,0.1281268298625946,0.07498221099376678,0.06300000101327896
cg05152300,0.2225,0.2724,0.0544,0.1697,0.0756,0.1571,0.2502,0.3076,0.75673907995224,0.7150295972824097,0.37214457988739014,0.16189081966876984,0.26076000928878784
cg08078058,0.9723,0.9678,0.953,0.9606,0.9472,0.966,0.9854,0.5264,0.9716182947158813,0.39539027214050293,0.9356145262718201,0.9002001285552979,0.9244400262832642
cg04913246,0.5662,0.5323,0.0699,0.5341,0.1188,0.5058,0.5757,0.1212,0.3065192997455597,0.1919461488723755,0.0548296757042408,0.05217805877327919,0.038040000945329666
cg27277532,0.1244,0.1737,0.1586,0.0963,0.1802,0.0947,0.0825,0.0704,0.08937697112560272,0.12524698674678802,0.06434285640716553,0.05852584168314934,0.8880299925804138
cg10527010,0.0372,0.2153,0.0614,0.0349,0.085,0.0259,0.0231,0.0288,0.019445892423391342,0.011277001351118088,0.011431901715695858,0.008282501250505447,0.03144000098109245
cg02859421,0.966,0.9658,0.9694,0.969,0.9723,0.9661,0.9509,0.676,0.2641717791557312,0.47879481315612793,0.947809636592865,0.7405799031257629,0.9480999708175659
cg05446253,0.9628,0.9614,0.9533,0.959,0.9607,0.9557,0.9811,0.7636,0.9640073180198669,0.9418337941169739,0.9197315573692322,0.9523356556892395,0.9555299878120422
cg22017733,0.434,0.4609,0.129,0.2913,0.1708,0.1845,0.424,0.0564,0.26863619685173035,0.34002387523651123,0.07274729013442993,0.07824304699897766,0.02418000064790249
cg12491805,0.9618,0.9731,0.9664,0.9536,0.9719,0.9548,0.9817,0.9442,0.9829527735710144,0.5786687731742859,0.973672091960907,0.9800975322723389,0.980970025062561
cg14060496,0.0112,0.0676,0.0102,0.0073,0.016,0.0048,0.0016,0.0224,0.010674464516341686,0.02431599423289299,0.00986031536012888,0.008479723706841469,0.0036800000816583633
cg17466857,0.0111,0.0658,0.018,0.0162,0.0257,0.0072,0.0021,0.2484,0.01425410620868206,0.04146479070186615,0.010370476171374321,0.007426389493048191,0.058649998158216476
cg18792365,0.8862,0.9068,0.9006,0.8803,0.8966,0.867,0.8416,0.3695,0.8296247124671936,0.7318267822265625,0.8209841847419739,0.8219227194786072,0.0
cg07220152,0.0371,0.1049,0.0371,0.043,0.048,0.0346,0.0298,0.1044,0.0376303531229496,0.48173320293426514,0.2151695340871811,0.6735460758209229,0.11407999694347382
cg10790698,0.0513,0.053,0.0468,0.0506,0.0436,0.0552,0.0472,0.1364,0.3814760148525238,0.11669468879699707,0.06269889324903488,0.07186388969421387,0.07367999851703644
cg02836764,0.9177,0.912,0.9128,0.9111,0.9182,0.911,0.9172,0.893,0.9310859441757202,0.8819083571434021,0.2552073299884796,0.5431540608406067,0.8078799843788147
cg14824901,0.0211,0.1416,0.114,0.0562,0.2434,0.0334,0.0067,0.0402,0.014269998297095299,0.08197499066591263,0.013617778196930885,0.013692776672542095,0.0015899999998509884
cg23878564,0.112,0.0357,0.0124,0.0158,0.0148,0.0355,0.0278,0.0834,0.04175714775919914,0.013072997331619263,0.011802063323557377,0.004204443655908108,0.0
cg02862467,0.1105,0.8836,0.9038,0.8944,0.9053,0.0482,0.9357,0.7137,0.8528425097465515,0.9052543044090271,0.8987044095993042,0.9150246381759644,0.874210000038147
cg13904806,0.9307,0.9266,0.9122,0.9413,0.9335,0.9307,0.9233,0.8703,0.8015652298927307,0.9462292194366455,0.6892502307891846,0.2820211350917816,0.9851199984550476
cg20181887,0.0292,0.409,0.8022,0.409,0.7815,0.0316,0.0123,0.5312,0.011453752405941486,0.4102063775062561,0.7521703243255615,0.21564191579818726,0.9203400015830994
cg07728874,0.8667,0.8545,0.0895,0.8067,0.075,0.8413,0.8973,0.7706,0.8927804231643677,0.9066082835197449,0.7608476877212524,0.8385486006736755,0.7801799774169922
cg01735049,0.1685,0.172,0.0673,0.0685,0.0453,0.1558,0.1596,0.1115,0.03141196072101593,0.08641462028026581,0.03083111345767975,0.0371675007045269,0.03627000004053116
cg18934187,0.7946,0.891,0.8847,0.8815,0.8961,0.1906,0.8853,0.838,0.8706868290901184,0.9255355000495911,0.857492208480835,0.9006421566009521,0.8468400239944458
cg26963545,0.9774,0.9775,0.9655,0.9768,0.9738,0.9758,0.9889,0.8227,0.976283848285675,0.3575647473335266,0.9591200947761536,0.9516839981079102,0.9301499724388123
cg13983640,0.8352,0.8693,0.8493,0.8456,0.8662,0.8174,0.1728,0.7355,0.8847459554672241,0.8550175428390503,0.8626649379730225,0.856559693813324,0.8147299885749817
cg21566635,0.9289,0.928,0.9203,0.9126,0.9134,0.9142,0.9459,0.9126,0.9433545470237732,0.8012025952339172,0.4702223241329193,0.9212420582771301,0.8233100175857544
cg27037305,0.9184,0.9116,0.8925,0.913,0.9046,0.9065,0.9238,0.9128,0.9349797368049622,0.7038676738739014,0.19993552565574646,0.37002837657928467,0.9488999843597412
cg10852698,0.8296,0.7591,0.5526,0.8103,0.5845,0.8137,0.9176,0.5751,0.7363780736923218,0.7022443413734436,0.5130022168159485,0.7362385988235474,0.0
cg26242064,0.8934,0.8728,0.8252,0.1741,0.6713,0.8812,0.8881,0.834,0.8843861222267151,0.9157711267471313,0.8637819886207581,0.8595905900001526,0.833899974822998
cg01413054,0.0567,0.5086,0.359,0.0908,0.2164,0.3502,0.5263,0.1656,0.05426875129342079,0.250130295753479,0.0372907929122448,0.37974801659584045,0.022099999710917473
cg20227511,0.1182,0.8524,0.8675,0.861,0.8686,0.1547,0.7981,0.8037,0.6669185757637024,0.7818292379379272,0.8228675723075867,0.8578969240188599,0.8293799757957458
cg27237300,0.0168,0.1632,0.023,0.0135,0.0541,0.0091,0.0026,0.0262,0.008891607634723186,0.03471489995718002,0.011124130338430405,0.008501945063471794,0.015069999732077122
cg09176256,0.0109,0.0788,0.0207,0.0141,0.0564,0.0081,0.003,0.1813,0.00811303686350584,0.09452538192272186,0.04319492727518082,0.01278555765748024,0.02160000056028366
cg04038246,0.8663,0.8166,0.4038,0.8406,0.5355,0.8981,0.94,0.8443,0.9335736036300659,0.8503140807151794,0.8963301181793213,0.9114167094230652,0.896809995174408
cg24304249,0.05,0.0766,0.0748,0.0555,0.0773,0.0428,0.0268,0.0806,0.05688517540693283,0.08286090940237045,0.05079984664916992,0.055899448692798615,0.49702998995780945
cg01178899,0.9065,0.9054,0.1108,0.6232,0.2322,0.8932,0.8938,0.705,0.8874654173851013,0.8075108528137207,0.7951061725616455,0.8281546235084534,0.8759999871253967
cg09041614,0.9171,0.9009,0.9025,0.9005,0.9034,0.8922,0.3769,0.8711,0.8852211236953735,0.9054718613624573,0.7670848965644836,0.8462134003639221,0.9212499856948853
cg09482050,0.641,0.8509,0.9279,0.6926,0.9205,0.6111,0.5645,0.344,0.33909064531326294,0.02822439931333065,0.014580000191926956,0.012711388058960438,0.0
cg14058851,0.7974,0.8917,0.8759,0.1377,0.874,0.7517,0.8833,0.7873,0.8612143397331238,0.880972146987915,0.8665040135383606,0.8684452176094055,0.8892599940299988
cg04416111,0.817,0.5605,0.6176,0.7966,0.5876,0.8044,0.9253,0.3269,0.8340533375740051,0.26068487763404846,0.10238619148731232,0.7455096244812012,0.0
cg16336494,0.0696,0.3587,0.5464,0.5538,0.6271,0.1001,0.2119,0.1261,0.04243374615907669,0.14735101163387299,0.0575396902859211,0.07422221451997757,0.02717999927699566
cg01023672,0.1185,0.8614,0.8651,0.8024,0.7951,0.0468,0.8704,0.78,0.8035635352134705,0.9196698665618896,0.7482467293739319,0.7046864628791809,0.9419100284576416
cg17808866,0.7068,0.8711,0.912,0.9038,0.9228,0.9002,0.9305,0.847,0.11566516011953354,0.9144991040229797,0.9122377038002014,0.9132308959960938,0.9377800226211548
cg05252264,0.0727,0.8163,0.7706,0.808,0.7917,0.0338,0.8428,0.6626,0.07785302400588989,0.822818398475647,0.5820295214653015,0.7310757040977478,0.7039300203323364
cg15520845,0.8732,0.917,0.9065,0.9165,0.922,0.171,0.8593,0.8631,0.839018702507019,0.8631156086921692,0.8963562846183777,0.8880040645599365,0.9530199766159058
cg19142043,0.8693,0.9021,0.8697,0.8738,0.8874,0.8702,0.7614,0.2578,0.8780616521835327,0.8747495412826538,0.7938355803489685,0.8192185759544373,0.8444799780845642
cg15229245,0.9285,0.9262,0.9202,0.9274,0.9282,0.9191,0.9139,0.1328,0.825025737285614,0.8471152782440186,0.7296028733253479,0.7366377711296082,0.025110000744462013
cg14783123,0.8878,0.908,0.8642,0.8723,0.892,0.8534,0.1302,0.57,0.887908399105072,0.8604731559753418,0.7674472332000732,0.7392664551734924,0.9139800071716309
cg12159837,0.9648,0.9604,0.9472,0.9565,0.9554,0.9584,0.9826,0.9016,0.940168559551239,0.49096229672431946,0.9491501450538635,0.9466575980186462,0.9801300168037415
cg00439981,0.6621,0.9164,0.9176,0.905,0.9152,0.0436,0.9414,0.8928,0.7669203877449036,0.9261695146560669,0.8781547546386719,0.9162752628326416,0.9579600095748901
cg06671710,0.7794,0.9125,0.9074,0.9091,0.9142,0.4389,0.951,0.88,0.9121175408363342,0.9259191155433655,0.8901223540306091,0.9207139611244202,0.9189299941062927
cg16586807,0.9184,0.3012,0.9297,0.919,0.9193,0.9116,0.9246,0.8904,0.9298602938652039,0.916075587272644,0.9019536375999451,0.9148491621017456,0.9257100224494934
cg11348106,0.0588,0.0454,0.716,0.4396,0.7445,0.8614,0.8668,0.798,0.05495607480406761,0.3843526840209961,0.4276319146156311,0.2709236443042755,0.9106199741363525
cg21492378,0.1975,0.8984,0.9022,0.8954,0.9078,0.0832,0.8735,0.7832,0.7451393008232117,0.9317262172698975,0.8556452989578247,0.8713103532791138,0.7999799847602844
cg19789848,0.0582,0.0596,0.0556,0.0348,0.0632,0.045,0.0058,0.0157,0.009308929555118084,0.028509002178907394,0.020364603027701378,0.012034999206662178,0.0017500000540167093
cg00603871,0.0302,0.034,0.0315,0.0306,0.0319,0.033,0.0228,0.2635,0.024054821580648422,0.1069481149315834,0.04461445286870003,0.04722944647073746,0.05031000077724457
cg06092729,0.0443,0.0468,0.2869,0.0583,0.2604,0.0442,0.0507,0.0558,0.04314589127898216,0.09014439582824707,0.05511856824159622,0.055511388927698135,0.052239999175071716
cg21268422,0.9086,0.9453,0.9402,0.9215,0.9331,0.9038,0.9396,0.4476,0.8683861494064331,0.9427664279937744,0.951997697353363,0.9396374225616455,0.979669988155365
